full;1;1;00:12:ef:dc:03:d9
full;1;1;00:14:a4:4b:4b:3a
full;1;1;00:14:a4:5c:3e:f5
full;1;1;00:14:a4:7c:d6:3c
full;1;1;00:14:a4:7d:72:a3
full;1;1;00:17:0e:aa:98:a3
full;1;1;00:17:33:1b:13:b4
full;1;1;00:17:33:1b:9e:84
full;1;1;00:17:33:a7:ab:f0
full;1;1;00:17:33:d7:63:28
full;1;1;00:17:33:de:43:70
full;1;1;00:19:70:77:25:d2
full;1;1;00:19:70:79:cc:17
full;1;1;00:19:70:80:00:ed
full;1;1;00:19:7e:96:ea:69
full;1;1;00:19:7e:be:c6:0a
full;1;1;00:19:7e:d0:ec:b7
full;1;1;00:1a:2b:92:02:1a
full;1;1;00:1d:6a:9a:f9:90
full;1;1;00:1d:d9:1a:92:0d
full;1;1;00:1f:3a:96:4f:7e
full;1;1;00:1f:9f:e5:bc:2b
full;1;1;00:1f:9f:e8:29:c9
full;1;1;00:24:36:a8:7d:31
full;1;1;00:24:d4:5d:a5:24
full;1;1;00:24:d4:5d:a5:25
full;1;1;00:24:d4:5d:a5:26
full;1;1;00:24:d4:c7:54:f6
full;1;1;00:24:d4:d3:94:bc
full;1;1;00:24:d4:d3:94:bd
full;1;1;00:24:d4:d3:94:be
full;1;1;00:24:d4:e6:3c:6a
full;1;1;00:25:15:1c:ce:ec
full;1;1;00:25:15:1f:4b:4c
full;1;1;00:25:15:1f:ad:bc
full;1;1;00:25:15:29:aa:9c
full;1;1;00:25:15:9d:46:40
full;1;1;00:25:15:ae:58:40
full;1;1;00:25:15:e7:4d:bc
full;1;1;00:26:5a:45:88:98
full;1;1;00:26:5a:45:88:99
full;1;1;00:26:5a:45:88:9a
full;1;1;00:78:9e:95:15:64
full;1;1;02:78:9e:58:4b:11
full;1;1;12:4e:ff:cb:4c:10
full;1;1;12:4e:ff:cb:4c:12
full;1;1;12:4e:ff:cb:4c:13
full;1;1;14:0c:76:f4:42:54
full;1;1;14:0c:76:f4:42:55
full;1;1;14:0c:76:f4:42:56
full;1;1;16:ef:08:09:85:28
full;1;1;16:ef:08:09:85:2a
full;1;1;16:ef:08:09:85:2b
full;1;1;1a:77:3f:d6:3f:b8
full;1;1;1a:77:3f:d6:3f:ba
full;1;1;1a:77:3f:d6:3f:bb
full;1;1;24:69:a5:06:b8:9e
full;1;1;24:95:04:0a:1d:f4
full;1;1;24:95:04:71:06:8c
full;1;1;24:95:04:73:19:a4
full;1;1;24:95:04:77:00:84
full;1;1;24:95:04:7e:4f:7c
full;1;1;24:95:04:81:53:0c
full;1;1;24:95:04:8c:3c:0c
full;1;1;24:ec:99:02:2c:9b
full;1;1;24:ec:99:02:8e:1b
full;1;1;24:ec:99:02:9f:c3
full;1;1;24:ec:99:8f:85:a0
full;1;1;24:ec:99:8f:86:16
full;1;1;24:ec:99:a5:e1:c9
full;1;1;24:ec:99:da:15:ab
full;1;1;26:e6:9d:96:29:2c
full;1;1;26:e6:9d:96:29:2e
full;1;1;26:ec:99:8f:85:a1
full;1;1;2c:39:96:21:55:14
full;1;1;2c:39:96:27:d5:f2
full;1;1;2c:39:96:30:f8:b4
full;1;1;2c:39:96:36:c2:12
full;1;1;2e:ef:b7:54:7c:70
full;1;1;2e:ef:b7:54:7c:71
full;1;1;2e:ef:b7:54:7c:72
full;1;1;30:7e:cb:42:c2:8c
full;1;1;30:7e:cb:48:43:fc
full;1;1;30:7e:cb:49:f2:44
full;1;1;30:7e:cb:4b:71:f4
full;1;1;30:7e:cb:67:73:0c
full;1;1;30:7e:cb:69:1f:9c
full;1;1;30:7e:cb:6a:87:ec
full;1;1;30:7e:cb:6b:74:4c
full;1;1;30:7e:cb:79:35:5c
full;1;1;30:7e:cb:86:b7:d4
full;1;1;30:7e:cb:8c:13:34
full;1;1;30:7e:cb:9c:26:4c
full;1;1;30:7e:cb:a9:7c:64
full;1;1;30:7e:cb:ac:dc:dc
full;1;1;30:7e:cb:ad:73:44
full;1;1;30:7e:cb:b2:1a:b4
full;1;1;3c:81:d8:d8:ce:dc
full;1;1;40:5a:9b:9c:7f:30
full;1;1;44:94:fc:7d:24:84
full;1;1;46:ac:0a:4c:2f:ab
full;1;1;4c:09:b4:15:34:58
full;1;1;4c:ac:0a:4c:2f:ab
full;1;1;54:22:f8:0b:e2:15
full;1;1;54:22:f8:0b:fa:9d
full;1;1;54:22:f8:0c:e7:7d
full;1;1;58:98:35:0e:06:c0
full;1;1;58:98:35:1c:9e:ff
full;1;1;5a:1f:9f:e8:29:ca
full;1;1;62:17:33:1b:13:b7
full;1;1;62:17:33:a7:ab:f1
full;1;1;62:17:33:a7:ab:f3
full;1;1;62:7e:cb:a0:9b:b5
full;1;1;62:7e:cb:a0:9b:b7
full;1;1;62:7e:cb:b2:1a:b5
full;1;1;62:7e:cb:b2:1a:b7
full;1;1;68:15:90:24:8a:02
full;1;1;6a:1f:9f:e5:bc:28
full;1;1;6a:25:15:1f:4b:4d
full;1;1;6a:25:15:1f:4b:4f
full;1;1;6a:7e:cb:6b:74:4d
full;1;1;6a:7e:cb:6b:74:4f
full;1;1;6a:7e:cb:9c:26:4d
full;1;1;6a:7e:cb:9c:26:4f
full;1;1;6a:95:04:77:3e:4d
full;1;1;6a:95:04:77:3e:4f
full;1;1;6c:2e:85:b3:9c:6e
full;1;1;6c:3b:e5:47:35:4b
full;1;1;72:7e:cb:79:35:5d
full;1;1;72:7e:cb:79:35:5f
full;1;1;72:7e:cb:86:b7:d5
full;1;1;72:7e:cb:86:b7:d7
full;1;1;72:a1:d7:40:a0:5d
full;1;1;72:a1:d7:40:a0:5f
full;1;1;7c:03:d8:a8:8e:46
full;1;1;82:25:15:9d:46:41
full;1;1;82:25:15:9d:46:43
full;1;1;82:7e:cb:4f:30:f5
full;1;1;82:7e:cb:4f:30:f7
full;1;1;84:1b:5e:b6:25:1c
full;1;1;84:34:97:ae:48:65
full;1;1;8a:7e:cb:42:c2:8d
full;1;1;8a:7e:cb:42:c2:8f
full;1;1;8a:95:04:71:06:8d
full;1;1;8a:95:04:71:06:8f
full;1;1;8a:a1:d7:83:8e:8d
full;1;1;8a:a1:d7:83:8e:8f
full;1;1;92:25:15:29:aa:9d
full;1;1;92:25:15:29:aa:9f
full;1;1;92:7e:cb:69:1f:9d
full;1;1;92:7e:cb:69:1f:9f
full;1;1;96:fe:f4:8e:52:d9
full;1;1;9a:17:33:de:43:71
full;1;1;9a:17:33:de:43:73
full;1;1;9a:a1:d7:31:56:ad
full;1;1;9a:a1:d7:31:56:af
full;1;1;9c:d3:6d:a4:0c:d5
full;1;1;9c:d3:6d:a4:3c:55
full;1;1;9c:d3:6d:a4:63:c9
full;1;1;a0:21:b7:e2:fe:70
full;1;1;a0:21:b7:e5:0b:ca
full;1;1;a0:21:b7:ee:4e:f6
full;1;1;a2:25:15:1f:ad:bd
full;1;1;a2:25:15:1f:ad:bf
full;1;1;a2:25:15:e7:4d:bd
full;1;1;a2:25:15:e7:4d:bf
full;1;1;a2:7e:cb:49:f2:45
full;1;1;a2:7e:cb:49:f2:47
full;1;1;a2:7e:cb:ad:73:45
full;1;1;a2:7e:cb:ad:73:47
full;1;1;a2:7e:cb:ae:ea:45
full;1;1;a2:7e:cb:ae:ea:47
full;1;1;a4:b1:e9:52:14:fc
full;1;1;a6:15:ea:b9:3f:24
full;1;1;a6:15:ea:b9:3f:26
full;1;1;a6:15:ea:b9:3f:27
full;1;1;b0:75:d5:8e:56:ff
full;1;1;b0:79:94:cb:20:2c
full;1;1;b2:17:33:d7:63:29
full;1;1;b2:17:33:d7:63:2b
full;1;1;b2:7e:cb:a9:7c:65
full;1;1;b2:7e:cb:a9:7c:67
full;1;1;b2:7e:cb:ac:dc:dd
full;1;1;b2:7e:cb:ac:dc:df
full;1;1;b2:a1:d7:e2:46:65
full;1;1;b2:a1:d7:e2:46:67
full;1;1;b2:a1:d7:f0:17:65
full;1;1;b2:a1:d7:f0:17:67
full;1;1;b4:b3:62:3a:76:ff
full;1;1;ba:25:15:1c:ce:ed
full;1;1;ba:25:15:1c:ce:ef
full;1;1;ba:75:d5:1e:3c:54
full;1;1;ba:a1:d7:72:b7:75
full;1;1;ba:a1:d7:72:b7:77
full;1;1;c2:17:33:1b:9e:85
full;1;1;c2:17:33:1b:9e:87
full;1;1;c2:7e:cb:48:43:fd
full;1;1;c2:7e:cb:48:43:ff
full;1;1;c2:7e:cb:67:73:0d
full;1;1;c2:7e:cb:67:73:0f
full;1;1;c2:95:04:77:f3:85
full;1;1;c2:95:04:77:f3:87
full;1;1;c2:95:04:81:53:0d
full;1;1;c2:95:04:81:53:0f
full;1;1;c2:95:04:8c:3c:0d
full;1;1;c2:95:04:8c:3c:0f
full;1;1;ca:f1:b0:ca:af:d0
full;1;1;d0:ae:ec:50:bf:90
full;1;1;d2:95:04:73:19:a5
full;1;1;d2:95:04:73:19:a7
full;1;1;d2:95:04:76:f0:2d
full;1;1;d2:95:04:76:f0:2f
full;1;1;d6:9f:bf:e9:ce:14
full;1;1;d6:9f:bf:e9:ce:16
full;1;1;d6:9f:bf:e9:ce:17
full;1;1;e0:a1:d7:31:56:ac
full;1;1;e0:a1:d7:40:a0:5c
full;1;1;e0:a1:d7:4f:97:3c
full;1;1;e0:a1:d7:72:b7:74
full;1;1;e0:a1:d7:83:8e:8c
full;1;1;e0:a1:d7:e2:46:64
full;1;1;e0:a1:d7:f0:17:64
full;1;1;e0:ca:94:ac:32:b0
full;1;1;e8:f1:b0:ca:af:d0
full;1;1;f4:ca:e5:f5:e8:80
full;1;1;f4:ca:e5:f5:e8:81
full;1;1;f4:ca:e5:f5:e8:82
full;1;1;fc:75:16:c2:f0:20
